VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.750000e+00 -7.975614e+00 9.995793e-01 9.997331e-01 9.998069e-01 9.994082e-01 1.195056e+00 1 0 -5.083709e-04 -2.000941e-04 -1.180293e-03 -2.115494e-04 -9.801994e-04
-5.797835e+00 -3.376572e+00 9.999984e-01 9.999988e-01 9.999996e-01 9.999977e-01 1.195228e+00 1 0 1.773436e-06 4.921960e-07 9.095068e-07 3.143482e-06 4.173108e-07
-5.819446e+00 -3.126255e+00 9.999984e-01 9.999988e-01 1.000000e+00 9.999977e-01 1.195228e+00 1 0 1.586526e-06 4.761686e-07 -1.117399e-07 3.101092e-06 -5.879085e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.569446e+00 -3.132079e+00 9.999989e-01 9.999992e-01 1.000000e+00 9.999985e-01 1.195229e+00 1 0 1.510274e-06 -6.063315e-07 -1.855105e-07 2.378465e-06 4.208210e-07
-5.588388e+00 -2.881475e+00 9.999987e-01 9.999990e-01 1.000001e+00 9.999981e-01 1.195229e+00 1 0 1.568896e-06 -6.481164e-07 -1.132165e-06 2.288632e-06 -4.840482e-07
-5.819446e+00 -3.126255e+00 9.999984e-01 9.999989e-01 1.000000e+00 9.999977e-01 1.195229e+00 1 0 1.544827e-06 -6.167599e-07 -1.358368e-07 3.359811e-06 4.809230e-07
-5.838388e+00 -2.876006e+00 9.999981e-01 9.999986e-01 1.000001e+00 9.999973e-01 1.195229e+00 1 0 1.573564e-06 -7.226455e-07 -1.077406e-06 3.199993e-06 -3.547609e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.588388e+00 -2.881475e+00 9.999987e-01 9.999990e-01 1.000001e+00 9.999981e-01 1.195229e+00 1 0 1.557646e-06 -1.318430e-06 -1.135753e-06 2.461592e-06 1.826764e-07
-5.603934e+00 -2.630999e+00 9.999982e-01 9.999987e-01 1.000001e+00 9.999975e-01 1.195229e+00 1 0 1.620317e-06 -1.444643e-06 -1.692740e-06 2.282964e-06 -2.480970e-07
-5.838388e+00 -2.876006e+00 9.999981e-01 9.999987e-01 1.000001e+00 9.999973e-01 1.195229e+00 1 0 1.562064e-06 -1.358306e-06 -1.085170e-06 3.060754e-06 2.731357e-07
-5.853934e+00 -2.625822e+00 9.999976e-01 9.999983e-01 1.000002e+00 9.999967e-01 1.195229e+00 1 0 1.582905e-06 -1.567147e-06 -1.620894e-06 2.750387e-06 -5.374726e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.603934e+00 -2.630999e+00 9.999982e-01 9.999987e-01 1.000001e+00 9.999975e-01 1.195229e+00 1 0 1.647895e-06 -1.522139e-06 -1.661461e-06 1.916873e-06 -1.393222e-07
-5.615485e+00 -2.380657e+00 9.999978e-01 9.999982e-01 1.000002e+00 9.999969e-01 1.195229e+00 1 0 1.365912e-06 -1.820857e-06 -1.380296e-06 1.632779e-06 4.405615e-07
-5.853934e+00 -2.625822e+00 9.999976e-01 9.999983e-01 1.000002e+00 9.999967e-01 1.195229e+00 1 0 1.618550e-06 -1.223389e-06 -1.604084e-06 1.675909e-06 -3.806956e-07
-5.865485e+00 -2.375697e+00 9.999973e-01 9.999979e-01 1.000002e+00 9.999963e-01 1.195229e+00 1 0 1.259039e-06 -1.717231e-06 -1.266019e-06 1.173576e-06 4.512117e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.615485e+00 -2.380657e+00 9.999978e-01 9.999982e-01 1.000002e+00 9.999969e-01 1.195229e+00 1 0 1.484432e-06 -6.893790e-07 -1.298823e-06 1.080684e-07 -6.094436e-07
-5.622598e+00 -2.130451e+00 9.999977e-01 9.999980e-01 1.000002e+00 9.999968e-01 1.195229e+00 1 0 1.641998e-07 -1.224437e-06 6.250472e-07 -3.816139e-07 1.849485e-06
-5.865485e+00 -2.375697e+00 9.999974e-01 9.999978e-01 1.000002e+00 9.999963e-01 1.195229e+00 1 0 1.389640e-06 4.939891e-07 -1.206560e-06 -1.786292e-06 -1.700549e-06
-5.872598e+00 -2.125625e+00 9.999978e-01 9.999980e-01 1.000002e+00 9.999970e-01 1.195229e+00 1 0 -1.711642e-08 -1.259524e-07 8.006868e-07 -2.568955e-06 9.266392e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.622598e+00 -2.130451e+00 9.999978e-01 9.999979e-01 1.000002e+00 9.999969e-01 1.195229e+00 1 0 3.464210e-07 1.805764e-06 7.764262e-07 -3.831745e-06 -1.029338e-06
-5.625000e+00 -1.880382e+00 9.999986e-01 9.999984e-01 1.000001e+00 9.999981e-01 1.195229e+00 1 0 -2.448453e-06 1.270177e-06 4.881576e-06 -4.471803e-06 3.611399e-06
-5.872598e+00 -2.125625e+00 9.999979e-01 9.999979e-01 1.000002e+00 9.999971e-01 1.195229e+00 1 0 1.675763e-07 4.308737e-06 9.063125e-07 -8.007740e-06 -3.402424e-06
-5.875000e+00 -1.875602e+00 9.999998e-01 9.999990e-01 9.999997e-01 9.999997e-01 1.195228e+00 1 0 -2.569012e-06 3.790517e-06 4.989385e-06 -8.693363e-06 1.198868e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.625000e+00 -1.880382e+00 9.999987e-01 9.999983e-01 1.000001e+00 9.999982e-01 1.195228e+00 1 0 -2.241505e-06 6.284223e-06 5.010429e-06 -9.940472e-06 -1.273794e-06
-5.622598e+00 -1.630451e+00 1.000001e+00 9.999999e-01 9.999984e-01 1.000001e+00 1.195227e+00 1 0 -6.393621e-06 5.810952e-06 1.114304e-05 -1.060137e-05 5.332091e-06
-5.875000e+00 -1.875602e+00 9.999999e-01 9.999989e-01 9.999996e-01 9.999999e-01 1.195228e+00 1 0 -2.360696e-06 1.001182e-05 5.065032e-06 -1.614245e-05 -4.946791e-06
-5.872598e+00 -1.625625e+00 1.000004e+00 1.000001e+00 9.999957e-01 1.000005e+00 1.195226e+00 1 0 -6.265020e-06 9.780815e-06 1.104759e-05 -1.673299e-05 1.266771e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.622598e+00 -1.630451e+00 1.000001e+00 9.999998e-01 9.999982e-01 1.000002e+00 1.195227e+00 1 0 -6.232076e-06 1.243712e-05 1.121885e-05 -1.775370e-05 -1.218278e-06
-5.615485e+00 -1.380657e+00 1.000005e+00 1.000003e+00 9.999940e-01 1.000008e+00 1.195226e+00 1 0 -1.070743e-05 1.258150e-05 1.834727e-05 -1.833824e-05 5.765770e-06
-5.872598e+00 -1.625625e+00 1.000004e+00 1.000001e+00 9.999954e-01 1.000005e+00 1.195226e+00 1 0 -6.163330e-06 1.613618e-05 1.107244e-05 -2.506309e-05 -5.063737e-06
-5.865485e+00 -1.375697e+00 1.000010e+00 1.000006e+00 9.999895e-01 1.000014e+00 1.195223e+00 1 0 -9.757479e-06 1.742729e-05 1.755830e-05 -2.475147e-05 1.310136e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.615485e+00 -1.380657e+00 1.000006e+00 1.000003e+00 9.999938e-01 1.000008e+00 1.195225e+00 1 0 -1.097628e-05 1.834747e-05 1.814214e-05 -2.530474e-05 -2.053240e-07
-5.603934e+00 -1.130999e+00 1.000012e+00 1.000008e+00 9.999880e-01 1.000016e+00 1.195223e+00 1 0 -1.141110e-05 1.972337e-05 2.167697e-05 -2.467450e-05 1.953598e-06
-5.865485e+00 -1.375697e+00 1.000010e+00 1.000005e+00 9.999893e-01 1.000014e+00 1.195223e+00 1 0 -1.016017e-05 1.832955e-05 1.730708e-05 -2.907873e-05 -1.022469e-06
-5.853934e+00 -1.125822e+00 1.000017e+00 1.000010e+00 9.999827e-01 1.000023e+00 1.195220e+00 1 0 -8.850470e-06 2.113931e-05 1.946983e-05 -2.631154e-05 -1.669475e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.603934e+00 -1.130999e+00 1.000012e+00 1.000008e+00 9.999879e-01 1.000016e+00 1.195223e+00 1 0 -1.234161e-05 1.961295e-05 2.083526e-05 -2.684855e-05 1.222312e-06
-5.588388e+00 -8.814751e-01 1.000018e+00 1.000012e+00 9.999818e-01 1.000025e+00 1.195221e+00 1 0 -2.562242e-06 2.152988e-05 1.441508e-05 -2.404917e-05 -7.114800e-06
-5.853934e+00 -1.125822e+00 1.000017e+00 1.000010e+00 9.999828e-01 1.000023e+00 1.195221e+00 1 0 -9.942481e-06 1.054284e-05 1.871771e-05 -2.022052e-05 8.174875e-06
-5.838388e+00 -8.760056e-01 1.000020e+00 1.000013e+00 9.999783e-01 1.000029e+00 1.195219e+00 1 0 1.631807e-06 1.335907e-05 1.083594e-05 -1.544433e-05 -2.523124e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.588388e+00 -8.814751e-01 1.000018e+00 1.000013e+00 9.999819e-01 1.000025e+00 1.195221e+00 1 0 -4.060979e-06 1.135328e-05 1.308555e-05 -1.735398e-05 1.732276e-06
-5.569446e+00 -6.320790e-01 1.000022e+00 1.000015e+00 9.999780e-01 1.000031e+00 1.195219e+00 1 0 2.011017e-05 1.255873e-05 -6.992395e-06 -1.255527e-05 -1.955113e-05
-5.838388e+00 -8.760056e-01 1.000020e+00 1.000014e+00 9.999787e-01 1.000028e+00 1.195219e+00 1 0 -3.626352e-08 -1.065098e-05 9.774718e-06 3.387630e-06 2.042570e-05
-5.819446e+00 -6.262547e-01 1.000018e+00 1.000011e+00 9.999797e-01 1.000025e+00 1.195219e+00 1 0 2.492036e-05 -9.637698e-06 -1.105485e-05 9.082448e-06 -1.417155e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.569446e+00 -6.320790e-01 1.000022e+00 1.000016e+00 9.999783e-01 1.000030e+00 1.195220e+00 1 0 1.837927e-05 -8.989086e-06 -8.396613e-06 4.153889e-06 5.924735e-07
-5.547835e+00 -3.827998e-01 1.000020e+00 1.000014e+00 9.999791e-01 1.000028e+00 1.195220e+00 1 0 5.649989e-05 -9.818520e-06 -4.120736e-05 1.023495e-05 -3.138884e-05
-5.819446e+00 -6.262547e-01 1.000017e+00 1.000011e+00 9.999804e-01 1.000024e+00 1.195219e+00 1 0 2.312937e-05 -4.338408e-05 -1.207315e-05 3.782533e-05 3.131093e-05
-5.797835e+00 -3.765724e-01 1.000005e+00 1.000000e+00 9.999890e-01 1.000008e+00 1.195221e+00 1 0 5.959560e-05 -4.631713e-05 -4.383528e-05 4.276493e-05 2.481853e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.547835e+00 -3.827998e-01 1.000020e+00 1.000014e+00 9.999797e-01 1.000027e+00 1.195220e+00 1 0 5.531600e-05 -3.966054e-05 -4.208492e-05 3.441478e-05 -2.424381e-06
-5.524386e+00 -1.336201e-01 1.000010e+00 1.000005e+00 9.999869e-01 1.000014e+00 1.195222e+00 1 0 9.883870e-05 -4.327369e-05 -7.972750e-05 3.992817e-05 -3.645381e-05
-5.797835e+00 -3.765724e-01 1.000005e+00 1.000001e+00 9.999900e-01 1.000007e+00 1.195222e+00 1 0 5.863210e-05 -7.861578e-05 -4.428821e-05 7.261411e-05 3.432758e-05
-5.774386e+00 -1.269573e-01 9.999834e-01 9.999817e-01 1.000006e+00 9.999771e-01 1.195225e+00 1 0 9.657263e-05 -8.612426e-05 -7.793405e-05 7.412791e-05 8.190216e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.524386e+00 -1.336201e-01 1.000009e+00 1.000006e+00 9.999876e-01 1.000013e+00 1.195222e+00 1 0 9.915517e-05 -7.386251e-05 -7.929589e-05 6.570889e-05 -5.433384e-06
-5.500000e+00 1.154849e-01 9.999911e-01 9.999893e-01 1.000001e+00 9.999878e-01 1.195225e+00 1 0 1.306867e-04 -7.710548e-05 -1.074568e-04 6.618064e-05 -3.035134e-05
-5.774386e+00 -1.269573e-01 9.999829e-01 9.999821e-01 1.000007e+00 9.999763e-01 1.195226e+00 1 0 9.748584e-05 -1.018826e-04 -7.724124e-05 9.345686e-05 2.464132e-05
-5.750000e+00 1.225982e-01 9.999564e-01 9.999583e-01 1.000027e+00 9.999393e-01 1.195230e+00 1 0 1.195772e-04 -1.089458e-04 -9.852735e-05 8.737588e-05 1.041846e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.250000e+00 -7.896066e+00 9.999149e-01 9.999180e-01 9.999419e-01 9.998799e-01 1.195166e+00 1 0 -4.841167e-04 -2.408187e-05 -1.847299e-04 1.184853e-05 -1.606480e-04
-5.225614e+00 -7.647415e+00 9.999020e-01 9.999015e-01 9.999422e-01 9.998625e-01 1.195159e+00 1 0 -2.522653e-04 -5.049307e-05 -8.555581e-05 5.848299e-06 -3.506275e-05
-5.500000e+00 -7.884515e+00 1.000017e+00 1.000031e+00 9.999853e-01 1.000021e+00 1.195235e+00 1 0 -4.901543e-04 -2.279713e-04 -1.940954e-04 -7.471771e-05 3.387592e-05
-5.475614e+00 -7.635452e+00 9.999544e-01 9.999603e-01 9.999626e-01 9.999347e-01 1.195194e+00 1 0 -2.877371e-04 -2.737399e-04 -1.070283e-04 -9.329618e-05 1.667115e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.225614e+00 -7.647415e+00 9.999006e-01 9.998996e-01 9.999410e-01 9.998606e-01 1.195157e+00 1 0 -2.432790e-04 4.088924e-05 -7.899688e-05 3.799740e-05 -1.198861e-04
-5.202165e+00 -7.398748e+00 9.999098e-01 9.999068e-01 9.999505e-01 9.998741e-01 1.195165e+00 1 0 -5.314653e-05 3.308281e-05 8.820395e-06 3.830106e-05 -2.426242e-05
-5.475614e+00 -7.635452e+00 9.999528e-01 9.999575e-01 9.999602e-01 9.999325e-01 1.195192e+00 1 0 -2.779630e-04 -1.353137e-04 -1.007465e-04 -4.574257e-05 3.456717e-05
-5.452165e+00 -7.386393e+00 9.999201e-01 9.999205e-01 9.999493e-01 9.998876e-01 1.195170e+00 1 0 -9.913114e-05 -1.471742e-04 -1.728171e-05 -4.771969e-05 1.298925e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.202165e+00 -7.398748e+00 9.999090e-01 9.999058e-01 9.999500e-01 9.998728e-01 1.195164e+00 1 0 -4.419082e-05 8.395133e-05 1.557343e-05 5.616458e-05 -6.837790e-05
-5.180554e+00 -7.150007e+00 9.999319e-01 9.999275e-01 9.999654e-01 9.999052e-01 1.195181e+00 1 0 7.376071e-05 8.384799e-05 7.214602e-05 5.903176e-05 -1.170197e-05
-5.452165e+00 -7.386393e+00 9.999185e-01 9.999181e-01 9.999475e-01 9.998852e-01 1.195168e+00 1 0 -8.799342e-05 -2.967270e-05 -9.707011e-06 -1.424009e-06 1.996569e-05
-5.430554e+00 -7.137295e+00 9.999145e-01 9.999122e-01 9.999496e-01 9.998803e-01 1.195166e+00 1 0 3.399908e-05 -2.887527e-05 4.956650e-05 3.516778e-06 7.844177e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.180554e+00 -7.150007e+00 9.999316e-01 9.999274e-01 9.999656e-01 9.999049e-01 1.195181e+00 1 0 8.025813e-05 9.584706e-05 7.717149e-05 6.060402e-05 -1.867557e-05
-5.161612e+00 -6.901134e+00 9.999585e-01 9.999535e-01 9.999824e-01 9.999425e-01 1.195200e+00 1 0 1.246926e-04 9.943168e-05 9.630312e-05 6.408908e-05 -3.128557e-06
-5.430554e+00 -7.137295e+00 9.999132e-01 9.999107e-01 9.999486e-01 9.998786e-01 1.195165e+00 1 0 4.335129e-05 4.796581e-05 5.611203e-05 3.689250e-05 8.146225e-06
-5.411612e+00 -6.888111e+00 9.999296e-01 9.999260e-01 9.999607e-01 9.999018e-01 1.195177e+00 1 0 1.000839e-04 5.618762e-05 8.220479e-05 4.527480e-05 2.601717e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.161612e+00 -6.901134e+00 9.999587e-01 9.999539e-01 9.999829e-01 9.999428e-01 1.195200e+00 1 0 1.276242e-04 8.325426e-05 9.863758e-05 5.218518e-05 1.538333e-05
-5.146066e+00 -6.652075e+00 9.999818e-01 9.999764e-01 9.999971e-01 9.999750e-01 1.195217e+00 1 0 1.191337e-04 8.641675e-05 8.756078e-05 5.438248e-05 1.144032e-06
-5.411612e+00 -6.888111e+00 9.999290e-01 9.999255e-01 9.999606e-01 9.999011e-01 1.195177e+00 1 0 1.055220e-04 8.503162e-05 8.607290e-05 5.775644e-05 1.041275e-06
-5.396066e+00 -6.638800e+00 9.999540e-01 9.999496e-01 9.999771e-01 9.999361e-01 1.195195e+00 1 0 1.098195e-04 9.391400e-05 8.251091e-05 6.533966e-05 -1.140309e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.146066e+00 -6.652075e+00 9.999823e-01 9.999771e-01 9.999977e-01 9.999757e-01 1.195217e+00 1 0 1.190077e-04 5.788701e-05 8.743444e-05 3.561625e-05 2.954743e-05
-5.134515e+00 -6.402784e+00 9.999978e-01 9.999922e-01 1.000007e+00 9.999971e-01 1.195228e+00 1 0 8.586081e-05 5.859350e-05 6.093189e-05 3.568297e-05 2.338387e-06
-5.396066e+00 -6.638800e+00 9.999540e-01 9.999499e-01 9.999775e-01 9.999362e-01 1.195196e+00 1 0 1.111854e-04 8.522796e-05 8.338558e-05 5.799440e-05 -1.842376e-06
-5.384515e+00 -6.389323e+00 9.999776e-01 9.999725e-01 9.999927e-01 9.999691e-01 1.195213e+00 1 0 8.655783e-05 9.029358e-05 6.220943e-05 6.195852e-05 -2.808414e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.134515e+00 -6.402784e+00 9.999982e-01 9.999927e-01 1.000007e+00 9.999978e-01 1.195229e+00 1 0 8.409696e-05 3.121377e-05 5.936822e-05 1.710823e-05 2.815445e-05
-5.127402e+00 -6.153224e+00 1.000006e+00 1.000000e+00 1.000011e+00 1.000008e+00 1.195234e+00 1 0 4.916855e-05 2.974299e-05 3.179690e-05 1.548292e-05 2.053915e-06
-5.384515e+00 -6.389323e+00 9.999780e-01 9.999731e-01 9.999934e-01 9.999697e-01 1.195214e+00 1 0 8.520327e-05 6.314526e-05 6.094434e-05 4.287264e-05 -2.200921e-06
-5.377402e+00 -6.139649e+00 9.999945e-01 9.999888e-01 1.000004e+00 9.999926e-01 1.195225e+00 1 0 5.372990e-05 6.365855e-05 3.569452e-05 4.290055e-05 -2.796403e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.127402e+00 -6.153224e+00 1.000006e+00 1.000001e+00 1.000012e+00 1.000009e+00 1.195234e+00 1 0 4.715521e-05 1.070056e-05 2.992831e-05 1.796652e-06 1.922775e-05
-5.125000e+00 -5.903374e+00 1.000008e+00 1.000003e+00 1.000012e+00 1.000011e+00 1.195235e+00 1 0 2.212302e-05 8.438835e-06 9.888929e-06 -4.134893e-07 1.450094e-06
-5.377402e+00 -6.139649e+00 9.999950e-01 9.999894e-01 1.000004e+00 9.999933e-01 1.195226e+00 1 0 5.142106e-05 3.525446e-05 3.360215e-05 2.193885e-05 -1.652307e-06
-5.375000e+00 -5.889760e+00 1.000003e+00 9.999975e-01 1.000009e+00 1.000005e+00 1.195232e+00 1 0 2.645446e-05 3.301119e-05 1.361617e-05 1.956608e-05 -1.939502e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.125000e+00 -5.903374e+00 1.000008e+00 1.000003e+00 1.000012e+00 1.000011e+00 1.195236e+00 1 0 2.065801e-05 -1.173314e-06 8.454550e-06 -7.760714e-06 9.627864e-06
-5.127402e+00 -5.653224e+00 1.000007e+00 1.000002e+00 1.000010e+00 1.000009e+00 1.195234e+00 1 0 7.402906e-06 -3.024357e-06 -1.986398e-06 -9.579188e-06 1.037959e-06
-5.375000e+00 -5.889760e+00 1.000004e+00 9.999979e-01 1.000010e+00 1.000005e+00 1.195232e+00 1 0 2.446499e-05 1.287405e-05 1.175333e-05 3.689490e-06 -1.120711e-06
-5.377402e+00 -5.639649e+00 1.000006e+00 1.000000e+00 1.000010e+00 1.000008e+00 1.195233e+00 1 0 9.985954e-06 1.010235e-05 3.587416e-07 8.401716e-07 -9.743605e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.127402e+00 -5.653224e+00 1.000007e+00 1.000002e+00 1.000010e+00 1.000009e+00 1.195234e+00 1 0 6.663083e-06 -5.622835e-06 -2.755181e-06 -1.157364e-05 2.867653e-06
-5.134515e+00 -5.402784e+00 1.000004e+00 1.000001e+00 1.000007e+00 1.000006e+00 1.195232e+00 1 0 1.932968e-06 -6.596455e-06 -5.725638e-06 -1.257106e-05 8.708173e-07
-5.377402e+00 -5.639649e+00 1.000006e+00 1.000001e+00 1.000010e+00 1.000009e+00 1.195234e+00 1 0 8.810163e-06 7.894231e-08 -7.911648e-07 -7.549684e-06 -8.701071e-07
-5.384515e+00 -5.389323e+00 1.000005e+00 1.000000e+00 1.000008e+00 1.000007e+00 1.195232e+00 1 0 2.913182e-06 -1.884007e-06 -4.756686e-06 -9.632548e-06 -2.872679e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.134515e+00 -5.402784e+00 1.000004e+00 1.000001e+00 1.000007e+00 1.000006e+00 1.195232e+00 1 0 1.736348e-06 -5.441967e-06 -5.942588e-06 -1.121813e-05 -5.006220e-07
-5.146066e+00 -5.152075e+00 1.000002e+00 9.999995e-01 1.000004e+00 1.000003e+00 1.195230e+00 1 0 1.317957e-06 -5.668502e-06 -4.846717e-06 -1.146285e-05 8.217846e-07
-5.384515e+00 -5.389323e+00 1.000005e+00 1.000000e+00 1.000008e+00 1.000007e+00 1.195232e+00 1 0 2.473069e-06 -4.385629e-06 -5.200673e-06 -1.162767e-05 -8.150438e-07
-5.396066e+00 -5.138800e+00 1.000002e+00 9.999991e-01 1.000005e+00 1.000003e+00 1.195230e+00 1 0 1.399293e-06 -5.261829e-06 -4.728785e-06 -1.261080e-05 5.330437e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.146066e+00 -5.152075e+00 1.000002e+00 9.999994e-01 1.000004e+00 1.000003e+00 1.195230e+00 1 0 1.396917e-06 -3.314907e-06 -4.746366e-06 -8.676417e-06 -1.431459e-06
-5.161612e+00 -4.901134e+00 1.000000e+00 9.999987e-01 1.000002e+00 1.000000e+00 1.195229e+00 1 0 2.248028e-06 -3.147347e-06 -2.378347e-06 -8.468240e-06 7.690006e-07
-5.396066e+00 -5.138800e+00 1.000002e+00 9.999990e-01 1.000005e+00 1.000003e+00 1.195230e+00 1 0 1.394034e-06 -3.911500e-06 -4.710120e-06 -1.075718e-05 -7.986199e-07
-5.411612e+00 -4.888111e+00 1.000000e+00 9.999981e-01 1.000002e+00 1.000000e+00 1.195229e+00 1 0 2.033351e-06 -4.021742e-06 -2.588569e-06 -1.089187e-05 1.433173e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.161612e+00 -4.901134e+00 1.000000e+00 9.999986e-01 1.000002e+00 1.000000e+00 1.195229e+00 1 0 2.400052e-06 -1.025947e-06 -2.166169e-06 -5.565004e-06 -1.140223e-06
-5.180554e+00 -4.650007e+00 9.999994e-01 9.999984e-01 1.000000e+00 9.999991e-01 1.195228e+00 1 0 3.032868e-06 -7.659726e-07 -1.059354e-07 -5.201629e-06 6.600373e-07
-5.411612e+00 -4.888111e+00 1.000000e+00 9.999980e-01 1.000002e+00 1.000000e+00 1.195229e+00 1 0 2.186093e-06 -1.643286e-06 -2.369864e-06 -7.597187e-06 -7.265785e-07
-5.430554e+00 -4.637295e+00 9.999990e-01 9.999976e-01 1.000000e+00 9.999986e-01 1.195228e+00 1 0 2.837477e-06 -1.421387e-06 -3.301154e-07 -7.301951e-06 1.091271e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.180554e+00 -4.650007e+00 9.999993e-01 9.999983e-01 1.000000e+00 9.999990e-01 1.195228e+00 1 0 3.154625e-06 5.976949e-07 9.430579e-08 -2.855965e-06 -5.033891e-07
-5.202165e+00 -4.398748e+00 9.999990e-01 9.999985e-01 9.999997e-01 9.999986e-01 1.195228e+00 1 0 3.184383e-06 7.921485e-07 1.293326e-06 -2.526566e-06 5.011771e-07
