VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.750000e+00 2.438630e-02 9.999296e-01 9.999272e-01 1.000032e+00 9.999012e-01 1.195221e+00 0 0 -1.325291e-04 2.122888e-04 2.174609e-04 -1.792551e-04 5.172129e-06
-7.872598e+00 6.262487e+00 1.000235e+00 1.000374e+00 1.000054e+00 1.000333e+00 1.195426e+00 0 0 5.355582e-04 5.052397e-04 1.628340e-04 4.361451e-04 -3.424057e-04
-7.865485e+00 6.513181e+00 1.000378e+00 1.000501e+00 1.000161e+00 1.000532e+00 1.195532e+00 0 0 9.294541e-05 5.353616e-04 -1.628575e-05 4.713072e-04 -5.516473e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.615485e+00 6.537178e+00 1.000417e+00 1.000518e+00 1.000166e+00 1.000584e+00 1.195538e+00 0 0 1.016903e-04 -2.188096e-04 -7.979393e-06 1.072445e-04 2.108302e-04
-7.603934e+00 6.788260e+00 1.000387e+00 1.000457e+00 1.000185e+00 1.000540e+00 1.195521e+00 0 0 -3.468295e-04 -2.183996e-04 -2.594219e-04 9.827150e-05 -4.102232e-05
-7.865485e+00 6.513181e+00 1.000380e+00 1.000508e+00 1.000169e+00 1.000535e+00 1.195541e+00 0 0 1.205983e-04 1.872682e-04 -1.019220e-05 3.386729e-04 -1.974604e-04
-7.853934e+00 6.764309e+00 1.000456e+00 1.000549e+00 1.000246e+00 1.000639e+00 1.195594e+00 0 0 -2.829914e-04 2.009507e-04 -2.346940e-04 3.507924e-04 -4.356447e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.603934e+00 6.788260e+00 1.000390e+00 1.000461e+00 1.000190e+00 1.000544e+00 1.195525e+00 0 0 -3.423619e-04 -4.089762e-04 -2.641453e-04 -3.579245e-05 1.448308e-04
-7.588388e+00 7.039710e+00 1.000306e+00 1.000347e+00 1.000170e+00 1.000426e+00 1.195466e+00 0 0 -6.413629e-04 -4.186888e-04 -4.586499e-04 -5.508460e-05 -3.996113e-05
-7.853934e+00 6.764309e+00 1.000460e+00 1.000555e+00 1.000255e+00 1.000645e+00 1.195602e+00 0 0 -2.617632e-04 -1.380447e-04 -2.306963e-04 1.550257e-04 -9.265168e-05
-7.838388e+00 7.015824e+00 1.000454e+00 1.000508e+00 1.000280e+00 1.000634e+00 1.195592e+00 0 0 -5.456539e-04 -1.429256e-04 -4.177994e-04 1.445266e-04 -2.748738e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.588388e+00 7.039710e+00 1.000308e+00 1.000348e+00 1.000171e+00 1.000429e+00 1.195467e+00 0 0 -6.508871e-04 -4.888357e-04 -4.710870e-04 -1.445512e-04 1.774874e-05
-7.569446e+00 7.291469e+00 1.000192e+00 1.000209e+00 1.000121e+00 1.000266e+00 1.195382e+00 0 0 -7.523456e-04 -5.113130e-04 -5.569266e-04 -1.733109e-04 -4.561357e-05
-7.838388e+00 7.015824e+00 1.000458e+00 1.000513e+00 1.000286e+00 1.000640e+00 1.195597e+00 0 0 -5.350932e-04 -3.961194e-04 -4.179400e-04 -4.762297e-05 -2.182056e-05
-7.819446e+00 7.267666e+00 1.000377e+00 1.000395e+00 1.000257e+00 1.000525e+00 1.195530e+00 0 0 -6.526263e-04 -4.211775e-04 -5.128023e-04 -7.896745e-05 -9.162475e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.569446e+00 7.291469e+00 1.000193e+00 1.000207e+00 1.000120e+00 1.000267e+00 1.195380e+00 0 0 -7.732280e-04 -4.521653e-04 -5.747047e-04 -1.957635e-04 -1.225393e-04
-7.547835e+00 7.543464e+00 1.000074e+00 1.000076e+00 1.000057e+00 1.000102e+00 1.195292e+00 0 0 -6.742888e-04 -4.843400e-04 -5.291272e-04 -2.292756e-04 -4.478723e-05
-7.819446e+00 7.267666e+00 1.000380e+00 1.000397e+00 1.000260e+00 1.000530e+00 1.195532e+00 0 0 -6.547888e-04 -5.360576e-04 -5.180302e-04 -2.155042e-04 1.802740e-05
-7.797835e+00 7.519764e+00 1.000249e+00 1.000243e+00 1.000187e+00 1.000346e+00 1.195428e+00 0 0 -5.984039e-04 -5.805791e-04 -4.942743e-04 -2.665033e-04 8.630481e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.547835e+00 7.543464e+00 1.000074e+00 1.000073e+00 1.000053e+00 1.000101e+00 1.195288e+00 0 0 -6.990607e-04 -3.226106e-04 -5.465923e-04 -1.795630e-04 -2.239817e-04
-7.524386e+00 7.795615e+00 9.999822e-01 9.999778e-01 9.999981e-01 9.999735e-01 1.195219e+00 0 0 -4.568059e-04 -3.524852e-04 -3.860923e-04 -2.055708e-04 -3.360708e-05
-7.797835e+00 7.519764e+00 1.000251e+00 1.000241e+00 1.000186e+00 1.000348e+00 1.195426e+00 0 0 -6.119446e-04 -5.326247e-04 -5.033702e-04 -3.065217e-04 2.925447e-05
-7.774386e+00 7.772034e+00 1.000109e+00 1.000091e+00 1.000094e+00 1.000149e+00 1.195315e+00 0 0 -4.209402e-04 -5.825170e-04 -3.687820e-04 -3.627942e-04 2.137350e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.524386e+00 7.795615e+00 9.999801e-01 9.999737e-01 9.999932e-01 9.999706e-01 1.195215e+00 0 0 -4.757625e-04 -1.517792e-04 -3.960324e-04 -1.071596e-04 -2.442532e-04
-7.500000e+00 8.047835e+00 9.999336e-01 9.999285e-01 9.999622e-01 9.999066e-01 1.195179e+00 0 0 -1.990227e-04 -1.711145e-04 -1.857949e-04 -1.180786e-04 -1.468039e-05
-7.774386e+00 7.772034e+00 1.000107e+00 1.000087e+00 1.000090e+00 1.000148e+00 1.195310e+00 0 0 -4.403225e-04 -3.944782e-04 -3.783951e-04 -2.891409e-04 1.608312e-05
-7.750000e+00 8.024386e+00 9.999946e-01 9.999791e-01 1.000010e+00 9.999907e-01 1.195224e+00 0 0 -1.983930e-04 -4.400781e-04 -1.850417e-04 -3.363326e-04 2.550364e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.250000e+00 6.944629e-02 9.999451e-01 9.999487e-01 1.000033e+00 9.999234e-01 1.195231e+00 0 0 1.028141e-04 -6.470789e-05 -6.619877e-05 7.145537e-05 -1.490874e-06
-7.225614e+00 3.214241e-01 9.999270e-01 9.999353e-01 1.000049e+00 9.998979e-01 1.195237e+00 0 0 -4.824210e-06 -5.846426e-05 1.053026e-05 5.198049e-05 6.899452e-05
-7.500000e+00 4.783544e-02 9.999222e-01 9.999256e-01 1.000048e+00 9.998912e-01 1.195231e+00 0 0 7.631453e-05 3.306866e-05 -4.299345e-05 -9.034880e-06 -7.606211e-05
-7.475614e+00 3.000384e-01 9.999287e-01 9.999374e-01 1.000045e+00 9.999000e-01 1.195235e+00 0 0 -3.172308e-05 4.120240e-05 3.514365e-05 -2.482859e-05 -6.058746e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.225614e+00 3.214241e-01 9.999272e-01 9.999342e-01 1.000048e+00 9.998983e-01 1.195235e+00 0 0 -7.033638e-06 7.658084e-06 1.886929e-05 2.296140e-05 1.121120e-05
-7.202165e+00 5.733011e-01 9.999246e-01 9.999369e-01 1.000055e+00 9.998943e-01 1.195242e+00 0 0 -1.656451e-04 1.983201e-05 1.196942e-04 7.897402e-06 9.986215e-05
-7.475614e+00 3.000384e-01 9.999297e-01 9.999354e-01 1.000043e+00 9.999013e-01 1.195233e+00 0 0 -3.819388e-05 1.507495e-04 4.485101e-05 -8.008411e-05 -1.058985e-04
-7.452165e+00 5.521394e-01 9.999620e-01 9.999749e-01 1.000027e+00 9.999461e-01 1.195239e+00 0 0 -1.866958e-04 1.691810e-04 1.388862e-04 -8.496334e-05 -3.029474e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.202165e+00 5.733011e-01 9.999251e-01 9.999355e-01 1.000053e+00 9.998949e-01 1.195240e+00 0 0 -1.711795e-04 9.487640e-05 1.249007e-04 -2.434272e-05 3.002425e-05
-7.180554e+00 8.250091e-01 9.999406e-01 9.999573e-01 1.000051e+00 9.999163e-01 1.195248e+00 0 0 -3.436686e-04 1.122814e-04 2.167728e-04 -3.126037e-05 1.044914e-04
-7.452165e+00 5.521394e-01 9.999627e-01 9.999733e-01 1.000024e+00 9.999472e-01 1.195236e+00 0 0 -1.932264e-04 2.514934e-04 1.429520e-04 -1.155968e-04 -1.085414e-04
-7.430554e+00 8.040601e-01 1.000014e+00 1.000035e+00 1.000002e+00 1.000019e+00 1.195248e+00 0 0 -3.458652e-04 2.754274e-04 2.212114e-04 -1.092514e-04 -5.421596e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.180554e+00 8.250091e-01 9.999411e-01 9.999561e-01 1.000050e+00 9.999170e-01 1.195247e+00 0 0 -3.507733e-04 1.708370e-04 2.164882e-04 -5.091683e-05 4.565121e-05
-7.161612e+00 1.076488e+00 9.999719e-01 9.999942e-01 1.000043e+00 9.999598e-01 1.195258e+00 0 0 -4.932352e-04 1.882911e-04 2.692146e-04 -4.838887e-05 8.092354e-05
-7.430554e+00 8.040601e-01 1.000015e+00 1.000034e+00 1.000000e+00 1.000019e+00 1.195247e+00 0 0 -3.503071e-04 3.024265e-04 2.178861e-04 -9.998283e-05 -8.454049e-05
-7.411612e+00 1.055731e+00 1.000073e+00 1.000106e+00 9.999820e-01 1.000101e+00 1.195264e+00 0 0 -4.692001e-04 3.243763e-04 2.549274e-04 -8.656674e-05 -6.944890e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.161612e+00 1.076488e+00 9.999722e-01 9.999936e-01 1.000042e+00 9.999602e-01 1.195257e+00 0 0 -4.997434e-04 2.127008e-04 2.636365e-04 -4.794547e-05 5.093564e-05
-7.146066e+00 1.327690e+00 1.000012e+00 1.000041e+00 1.000036e+00 1.000015e+00 1.195272e+00 0 0 -5.781734e-04 2.261075e-04 2.615434e-04 -3.869986e-05 3.543593e-05
-7.411612e+00 1.055731e+00 1.000072e+00 1.000106e+00 9.999822e-01 1.000100e+00 1.195265e+00 0 0 -4.702832e-04 2.889811e-04 2.456359e-04 -4.068456e-05 -4.334522e-05
-7.396066e+00 1.307093e+00 1.000124e+00 1.000172e+00 9.999767e-01 1.000173e+00 1.195288e+00 0 0 -5.291298e-04 3.040743e-04 2.306024e-04 -2.591686e-05 -7.347187e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.146066e+00 1.327690e+00 1.000012e+00 1.000041e+00 1.000036e+00 1.000015e+00 1.195272e+00 0 0 -5.823857e-04 2.105351e-04 2.526879e-04 -2.022555e-05 4.215280e-05
-7.134515e+00 1.578575e+00 1.000051e+00 1.000087e+00 1.000035e+00 1.000071e+00 1.195290e+00 0 0 -5.808228e-04 2.185196e-04 1.965630e-04 -8.866078e-06 -2.195661e-05
-7.396066e+00 1.307093e+00 1.000123e+00 1.000173e+00 9.999781e-01 1.000172e+00 1.195290e+00 0 0 -5.266602e-04 2.166218e-04 2.184777e-04 4.062101e-05 1.855835e-06
-7.384515e+00 1.558099e+00 1.000159e+00 1.000221e+00 9.999901e-01 1.000221e+00 1.195317e+00 0 0 -5.152700e-04 2.238514e-04 1.546721e-04 5.206941e-05 -6.917933e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.134515e+00 1.578575e+00 1.000051e+00 1.000088e+00 1.000035e+00 1.000071e+00 1.195291e+00 0 0 -5.819853e-04 1.679302e-04 1.870278e-04 1.890800e-05 1.909767e-05
-7.127402e+00 1.829117e+00 1.000085e+00 1.000126e+00 1.000041e+00 1.000117e+00 1.195309e+00 0 0 -5.017811e-04 1.715592e-04 8.925356e-05 2.815942e-05 -8.230562e-05
-7.384515e+00 1.558099e+00 1.000158e+00 1.000223e+00 9.999922e-01 1.000220e+00 1.195320e+00 0 0 -5.098990e-04 1.037821e-04 1.429267e-04 1.197165e-04 3.914466e-05
-7.377402e+00 1.808717e+00 1.000171e+00 1.000243e+00 1.000021e+00 1.000239e+00 1.195346e+00 0 0 -4.317852e-04 1.049943e-04 4.248133e-05 1.253035e-04 -6.251296e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.127402e+00 1.829117e+00 1.000084e+00 1.000127e+00 1.000042e+00 1.000117e+00 1.195310e+00 0 0 -5.000682e-04 9.770134e-05 8.124600e-05 5.436010e-05 -1.645534e-05
-7.125000e+00 2.079299e+00 1.000107e+00 1.000149e+00 1.000055e+00 1.000149e+00 1.195326e+00 0 0 -3.542739e-04 9.925114e-05 -4.090873e-05 5.891770e-05 -1.401599e-04
-7.377402e+00 1.808717e+00 1.000170e+00 1.000246e+00 1.000024e+00 1.000238e+00 1.195349e+00 0 0 -4.246252e-04 -2.663389e-05 3.344993e-05 1.776688e-04 6.008381e-05
-7.375000e+00 2.058925e+00 1.000161e+00 1.000236e+00 1.000066e+00 1.000226e+00 1.195370e+00 0 0 -2.917123e-04 -2.846376e-05 -8.851113e-05 1.768592e-04 -6.004737e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.125000e+00 2.079299e+00 1.000107e+00 1.000151e+00 1.000057e+00 1.000149e+00 1.195328e+00 0 0 -3.504956e-04 1.639475e-05 -4.601828e-05 7.420257e-05 -6.241303e-05
-7.127402e+00 2.329117e+00 1.000116e+00 1.000154e+00 1.000074e+00 1.000162e+00 1.195338e+00 0 0 -1.575045e-04 1.809015e-05 -1.756430e-04 7.333696e-05 -1.937331e-04
-7.375000e+00 2.058925e+00 1.000161e+00 1.000238e+00 1.000068e+00 1.000225e+00 1.195373e+00 0 0 -2.839942e-04 -1.532573e-04 -9.361459e-05 2.036411e-04 5.964275e-05
-7.377402e+00 2.308717e+00 1.000132e+00 1.000198e+00 1.000116e+00 1.000185e+00 1.195385e+00 0 0 -1.117502e-04 -1.554705e-04 -2.229027e-04 1.972049e-04 -6.743220e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.127402e+00 2.329117e+00 1.000116e+00 1.000156e+00 1.000075e+00 1.000162e+00 1.195339e+00 0 0 -1.527449e-04 -5.993989e-05 -1.773167e-04 7.184717e-05 -1.173768e-04
-7.134515e+00 2.578575e+00 1.000113e+00 1.000140e+00 1.000093e+00 1.000158e+00 1.195341e+00 0 0 6.821633e-05 -5.665307e-05 -3.003873e-04 6.623328e-05 -2.437342e-04
-7.377402e+00 2.308717e+00 1.000132e+00 1.000200e+00 1.000118e+00 1.000185e+00 1.195387e+00 0 0 -1.046255e-04 -2.589378e-04 -2.237646e-04 1.940932e-04 3.517322e-05
-7.384515e+00 2.558099e+00 1.000087e+00 1.000133e+00 1.000166e+00 1.000123e+00 1.195386e+00 0 0 9.101102e-05 -2.597684e-04 -3.487102e-04 1.835067e-04 -8.894179e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.134515e+00 2.578575e+00 1.000113e+00 1.000141e+00 1.000094e+00 1.000158e+00 1.195342e+00 0 0 7.284001e-05 -1.180641e-04 -2.987317e-04 4.608386e-05 -1.806676e-04
-7.146066e+00 2.827690e+00 1.000099e+00 1.000109e+00 1.000108e+00 1.000138e+00 1.195335e+00 0 0 3.042896e-04 -1.126826e-04 -4.046788e-04 3.726302e-05 -2.919962e-04
-7.384515e+00 2.558099e+00 1.000088e+00 1.000135e+00 1.000167e+00 1.000123e+00 1.195388e+00 0 0 9.655607e-05 -3.314054e-04 -3.456372e-04 1.510191e-04 -1.423181e-05
-7.396066e+00 2.807093e+00 1.000033e+00 1.000049e+00 1.000207e+00 1.000047e+00 1.195373e+00 0 0 3.009425e-04 -3.301010e-04 -4.572503e-04 1.381257e-04 -1.271493e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.146066e+00 2.827690e+00 1.000099e+00 1.000110e+00 1.000108e+00 1.000139e+00 1.195335e+00 0 0 3.077932e-04 -1.485284e-04 -4.002624e-04 3.048143e-07 -2.517340e-04
-7.161612e+00 3.076488e+00 1.000078e+00 1.000067e+00 1.000114e+00 1.000109e+00 1.195318e+00 0 0 5.351466e-04 -1.413206e-04 -4.814423e-04 -9.789252e-06 -3.401216e-04
-7.396066e+00 2.807093e+00 1.000034e+00 1.000050e+00 1.000207e+00 1.000049e+00 1.195373e+00 0 0 3.041342e-04 -3.631666e-04 -4.509455e-04 8.033525e-05 -8.777888e-05
-7.411612e+00 3.055731e+00 9.999748e-01 9.999533e-01 1.000233e+00 9.999664e-01 1.195345e+00 0 0 5.048338e-04 -3.597412e-04 -5.422547e-04 6.708542e-05 -1.825135e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.161612e+00 3.076488e+00 1.000078e+00 1.000067e+00 1.000114e+00 1.000110e+00 1.195318e+00 0 0 5.367655e-04 -1.459350e-04 -4.751394e-04 -5.855267e-05 -3.292044e-04
-7.180554e+00 3.325009e+00 1.000053e+00 1.000020e+00 1.000108e+00 1.000075e+00 1.195292e+00 0 0 7.487577e-04 -1.375800e-04 -5.259272e-04 -6.792066e-05 -3.883472e-04
-7.411612e+00 3.055731e+00 9.999761e-01 9.999533e-01 1.000233e+00 9.999682e-01 1.195345e+00 0 0 5.051403e-04 -3.512088e-04 -5.336761e-04 -9.357072e-06 -1.824673e-04
-7.430554e+00 3.304060e+00 9.999183e-01 9.998558e-01 1.000240e+00 9.998877e-01 1.195304e+00 0 0 6.925084e-04 -3.461624e-04 -5.988358e-04 -2.105707e-05 -2.526734e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.180554e+00 3.325009e+00 1.000054e+00 1.000020e+00 1.000107e+00 1.000076e+00 1.195291e+00 0 0 7.480281e-04 -1.089331e-04 -5.188083e-04 -1.210305e-04 -4.098752e-04
-7.202165e+00 3.573301e+00 1.000030e+00 9.999761e-01 1.000088e+00 1.000043e+00 1.195259e+00 0 0 9.366736e-04 -1.001900e-04 -5.347814e-04 -1.278326e-04 -4.345914e-04
-7.430554e+00 3.304060e+00 9.999199e-01 9.998550e-01 1.000240e+00 9.998898e-01 1.195303e+00 0 0 6.896978e-04 -2.965985e-04 -5.891000e-04 -1.075839e-04 -2.925015e-04
-7.452165e+00 3.552139e+00 9.998682e-01 9.997666e-01 1.000226e+00 9.998177e-01 1.195254e+00 0 0 8.569213e-04 -2.906659e-04 -6.225249e-04 -1.160875e-04 -3.318590e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.202165e+00 3.573301e+00 1.000030e+00 9.999751e-01 1.000088e+00 1.000044e+00 1.195258e+00 0 0 9.335186e-04 -4.007122e-05 -5.279773e-04 -1.762298e-04 -4.879060e-04
-7.225614e+00 3.821424e+00 1.000011e+00 9.999437e-01 1.000057e+00 1.000018e+00 1.195225e+00 0 0 1.093447e-03 -3.155256e-05 -5.055084e-04 -1.789735e-04 -4.739558e-04
-7.452165e+00 3.552139e+00 9.998698e-01 9.997651e-01 1.000225e+00 9.998199e-01 1.195252e+00 0 0 8.511017e-04 -2.038054e-04 -6.128061e-04 -2.026324e-04 -4.090007e-04
-7.475614e+00 3.800038e+00 9.998281e-01 9.996955e-01 1.000190e+00 9.997618e-01 1.195200e+00 0 0 9.935284e-04 -1.977410e-04 -6.088384e-04 -2.067184e-04 -4.110973e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.225614e+00 3.821424e+00 1.000012e+00 9.999421e-01 1.000056e+00 1.000018e+00 1.195223e+00 0 0 1.088237e-03 5.446160e-05 -5.000492e-04 -2.130687e-04 -5.545108e-04
-7.250000e+00 4.069446e+00 1.000002e+00 9.999303e-01 1.000016e+00 1.000005e+00 1.195194e+00 0 0 1.215478e-03 6.236857e-05 -4.368101e-04 -2.107780e-04 -4.991786e-04
-7.475614e+00 3.800038e+00 9.998295e-01 9.996934e-01 1.000188e+00 9.997637e-01 1.195197e+00 0 0 9.851619e-04 -7.997069e-05 -6.002902e-04 -2.818887e-04 -5.203195e-04
-7.500000e+00 4.047835e+00 9.998011e-01 9.996512e-01 1.000134e+00 9.997242e-01 1.195146e+00 0 0 1.099078e-03 -7.442287e-05 -5.539794e-04 -2.809365e-04 -4.795565e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.250000e+00 4.069446e+00 1.000002e+00 9.999284e-01 1.000014e+00 1.000005e+00 1.195193e+00 0 0 1.209052e-03 1.651451e-04 -4.334394e-04 -2.218178e-04 -5.985846e-04
-7.274386e+00 4.317443e+00 1.000006e+00 9.999416e-01 9.999709e-01 1.000011e+00 1.195174e+00 0 0 1.299417e-03 1.722477e-04 -3.300246e-04 -2.141940e-04 -5.022724e-04
-7.500000e+00 4.047835e+00 9.998021e-01 9.996486e-01 1.000132e+00 9.997256e-01 1.195144e+00 0 0 1.088955e-03 6.568149e-05 -5.476511e-04 -3.323448e-04 -6.133326e-04
-7.524386e+00 4.295615e+00 9.997899e-01 9.996406e-01 1.000065e+00 9.997088e-01 1.195101e+00 0 0 1.170197e-03 7.025732e-05 -4.568367e-04 -3.264912e-04 -5.270940e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.274386e+00 4.317443e+00 1.000006e+00 9.999395e-01 9.999694e-01 1.000010e+00 1.195172e+00 0 0 1.293063e-03 2.794515e-04 -3.289962e-04 -1.960270e-04 -6.084478e-04
-7.297835e+00 4.565493e+00 1.000025e+00 9.999808e-01 9.999299e-01 1.000038e+00 1.195168e+00 0 0 1.340379e-03 2.857023e-04 -1.914296e-04 -1.835133e-04 -4.771319e-04
-7.524386e+00 4.295615e+00 9.997903e-01 9.996378e-01 1.000063e+00 9.997092e-01 1.195098e+00 0 0 1.159386e-03 2.221957e-04 -4.535497e-04 -3.418502e-04 -6.757455e-04
-7.547835e+00 4.543464e+00 9.997974e-01 9.996684e-01 9.999907e-01 9.997195e-01 1.195071e+00 0 0 1.202222e-03 2.256191e-04 -3.218482e-04 -3.319900e-04 -5.474673e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.297835e+00 4.565493e+00 1.000024e+00 9.999788e-01 9.999284e-01 1.000036e+00 1.195166e+00 0 0 1.335769e-03 3.821676e-04 -1.923212e-04 -1.347511e-04 -5.744888e-04
-7.319446e+00 4.813677e+00 1.000061e+00 1.000047e+00 9.999009e-01 1.000089e+00 1.195181e+00 0 0 1.330197e-03 3.876576e-04 -3.464924e-05 -1.183980e-04 -4.223068e-04
-7.547835e+00 4.543464e+00 9.997968e-01 9.996656e-01 9.999884e-01 9.997187e-01 1.195069e+00 0 0 1.192024e-03 3.770472e-04 -3.219913e-04 -3.015394e-04 -6.990386e-04
-7.569446e+00 4.791469e+00 9.998266e-01 9.997364e-01 9.999227e-01 9.997608e-01 1.195064e+00 0 0 1.188365e-03 3.795613e-04 -1.616487e-04 -2.889724e-04 -5.412099e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.319446e+00 4.813677e+00 1.000060e+00 1.000046e+00 9.998996e-01 1.000086e+00 1.195180e+00 0 0 1.329274e-03 4.558197e-04 -3.627206e-05 -4.466667e-05 -4.920918e-04
-7.338388e+00 5.062070e+00 1.000115e+00 1.000136e+00 9.998911e-01 1.000163e+00 1.195216e+00 0 0 1.256178e-03 4.608482e-04 1.179623e-04 -2.578314e-05 -3.428859e-04
-7.569446e+00 4.791469e+00 9.998250e-01 9.997338e-01 9.999203e-01 9.997585e-01 1.195062e+00 0 0 1.180295e-03 5.160690e-04 -1.649180e-04 -2.092931e-04 -6.809870e-04
-7.588388e+00 5.039710e+00 9.998809e-01 9.998428e-01 9.998740e-01 9.998372e-01 1.195086e+00 0 0 1.119143e-03 5.185842e-04 1.785219e-06 -1.949256e-04 -5.167990e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.338388e+00 5.062070e+00 1.000113e+00 1.000136e+00 9.998904e-01 1.000160e+00 1.195216e+00 0 0 1.260899e-03 4.816219e-04 1.174122e-04 5.872949e-05 -3.642097e-04
-7.353934e+00 5.310740e+00 1.000181e+00 1.000238e+00 9.999049e-01 1.000256e+00 1.195269e+00 0 0 1.101537e-03 4.867480e-04 2.361056e-04 7.887823e-05 -2.506424e-04
