VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.500000e+00 9.567088e-02 9.999876e-01 9.999847e-01 1.000004e+00 9.999827e-01 1.195225e+00 0 0 -3.138908e-05 6.541632e-06 9.670817e-06 -9.219052e-06 3.129185e-06
-6.730970e+00 6.709920e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -3.575389e-08 -6.545013e-08 -2.433686e-09 1.227824e-08 6.301644e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-6.230970e+00 6.745898e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.397990e-09 8.061239e-09 3.913701e-09 8.350164e-09 -4.147538e-09
-6.176777e+00 7.247594e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.041306e-09 4.053471e-09 1.428401e-10 4.575249e-09 -3.910631e-09
-6.730970e+00 6.709920e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -3.305233e-08 -4.218655e-09 3.343283e-09 1.018691e-08 7.561938e-09
-6.676777e+00 7.215507e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -4.761075e-09 -3.070206e-09 4.359129e-10 1.090793e-08 3.506119e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-6.176777e+00 7.247594e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -8.081114e-10 9.273188e-10 5.178615e-10 1.325204e-09 -4.094574e-10
-6.095671e+00 7.749295e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 4.992222e-10 7.580181e-10 1.038376e-09 9.020744e-10 2.803583e-10
-6.676777e+00 7.215507e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -4.844177e-09 -3.203731e-10 6.765212e-10 2.017131e-09 9.968944e-10
-6.595671e+00 7.723136e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.158698e-09 -1.267985e-09 -2.991237e-10 1.045620e-09 9.688610e-10
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-6.095671e+00 7.749295e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 6.662853e-10 2.604382e-10 1.213051e-09 5.803333e-11 9.526128e-10
-6.000000e+00 8.250000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 2.282658e-10 2.375864e-10 3.766642e-10 -5.435336e-11 1.390778e-10
-6.595671e+00 7.723136e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.003084e-09 7.611287e-12 1.818962e-12 2.190334e-10 -5.792325e-12
-6.500000e+00 8.230970e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 4.706818e-11 2.424630e-10 1.713241e-10 5.940680e-10 -7.113890e-11
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.500000e+00 2.309699e-01 1.000000e+00 1.000000e+00 1.000000e+00 9.999999e-01 1.195229e+00 0 0 -3.399193e-07 -3.744434e-07 4.208543e-07 -2.611216e-07 7.952978e-07
-5.404329e+00 7.231362e-01 1.000000e+00 9.999997e-01 9.999999e-01 1.000000e+00 1.195228e+00 0 0 -7.912958e-07 -5.675812e-07 -6.030574e-07 -1.756870e-07 -3.547626e-08
-6.000000e+00 2.500000e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 3.018836e-08 9.454755e-08 -1.020518e-07 1.659966e-07 -1.965993e-07
-5.904329e+00 7.492946e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.018464e-06 4.019039e-07 2.391656e-08 2.147171e-07 -3.779874e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.404329e+00 7.231362e-01 1.000000e+00 9.999997e-01 9.999999e-01 1.000000e+00 1.195228e+00 0 0 -8.776120e-07 -2.444052e-07 -8.051238e-07 1.025121e-07 -5.607185e-07
-5.323223e+00 1.215507e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -3.771226e-07 -1.877191e-07 -5.608532e-07 3.410733e-07 -3.731341e-07
-5.904329e+00 7.492946e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.117502e-06 2.584363e-08 3.655011e-08 6.641883e-08 1.070648e-08
-5.823223e+00 1.247594e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.689530e-06 1.013420e-08 3.064655e-08 -8.772860e-08 2.051235e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.323223e+00 1.215507e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -3.267055e-07 -1.934007e-10 -3.398003e-07 1.905078e-07 -3.396069e-07
-5.269030e+00 1.709920e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -2.132306e-08 -2.688698e-08 -2.788337e-07 -1.784120e-09 -2.519467e-07
-5.823223e+00 1.247594e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.736590e-06 -4.884387e-08 4.015412e-09 -8.530056e-08 5.285928e-08
-5.769030e+00 1.745898e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.666228e-06 -8.234268e-08 3.917819e-08 4.770571e-10 1.215209e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.269030e+00 1.709920e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 1.550372e-08 -2.579808e-08 -3.069188e-07 2.936204e-08 -2.811208e-07
-5.250000e+00 2.207867e+00 1.000000e+00 9.999995e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -2.703923e-07 -1.467511e-07 -3.078709e-07 3.563597e-08 -1.611198e-07
-5.769030e+00 1.745898e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.688275e-06 2.610442e-08 3.051033e-08 -5.154636e-08 4.405912e-09
-5.750000e+00 2.245196e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.600877e-06 1.042812e-07 1.230858e-07 -3.920942e-08 1.880459e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.250000e+00 2.207867e+00 1.000000e+00 9.999995e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -3.543874e-07 1.440325e-07 -4.105149e-07 7.568081e-08 -5.545473e-07
-5.269030e+00 2.709920e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -2.698965e-07 3.092048e-07 3.420670e-07 1.982664e-07 3.286216e-08
-5.750000e+00 2.245196e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.654345e-06 2.404073e-08 1.533785e-07 -9.910029e-08 1.293378e-07
-5.769030e+00 2.745898e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.322058e-06 4.239668e-11 6.271984e-08 -1.743743e-07 6.267745e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.269030e+00 2.709920e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -3.012328e-07 3.372620e-07 4.405284e-07 6.019351e-09 1.032664e-07
-5.323223e+00 3.215507e+00 9.999999e-01 9.999998e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 3.215801e-07 4.427219e-07 2.972748e-07 -1.253725e-07 -1.454471e-07
-5.769030e+00 2.745898e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.315570e-06 -1.035339e-07 5.305718e-08 -3.653512e-08 1.565911e-07
-5.823223e+00 3.247594e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.055563e-06 -9.954670e-08 -3.982140e-08 2.966892e-08 5.972530e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.323223e+00 3.215507e+00 9.999999e-01 9.999998e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 3.908872e-07 2.263487e-07 2.524817e-07 -1.291623e-07 2.613295e-08
-5.404329e+00 3.723136e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999998e-01 1.195229e+00 0 0 3.435501e-07 1.478346e-07 -3.909292e-07 -2.443742e-07 -5.387638e-07
-5.823223e+00 3.247594e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.080193e-06 -1.174179e-07 -5.433346e-08 5.930340e-08 6.308449e-08
-5.904329e+00 3.749295e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -8.450783e-07 -3.813705e-08 -8.394371e-09 1.035152e-07 2.974268e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.404329e+00 3.723136e+00 9.999999e-01 9.999999e-01 9.999999e-01 9.999998e-01 1.195229e+00 0 0 3.288073e-07 8.240832e-08 -4.993976e-07 -1.245730e-07 -5.818060e-07
-5.500000e+00 4.230970e+00 9.999999e-01 9.999999e-01 9.999999e-01 9.999998e-01 1.195229e+00 0 0 7.521771e-09 1.035215e-08 -2.949435e-07 -2.079230e-08 -3.052957e-07
-5.904329e+00 3.749295e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -8.634597e-07 -1.491259e-07 -4.460776e-09 -5.538740e-09 1.446651e-07
-6.000000e+00 4.250000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -5.182942e-07 -1.122331e-07 -4.313419e-08 -6.897497e-08 6.909888e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.500000e+00 4.230970e+00 9.999999e-01 9.999999e-01 9.999999e-01 9.999998e-01 1.195229e+00 0 0 -2.713204e-08 3.431058e-08 -2.829178e-07 -2.614276e-10 -3.172283e-07
-5.595671e+00 4.737500e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 0 0 -1.020450e-08 4.542749e-08 1.186391e-07 8.424742e-08 7.321158e-08
-6.000000e+00 4.250000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -5.108434e-07 -1.756743e-07 -5.141326e-08 -8.615609e-08 1.242611e-07
-6.095671e+00 4.749295e+00 9.999999e-01 1.000000e+00 1.000000e+00 9.999999e-01 1.195229e+00 0 0 -2.255545e-07 -1.612768e-07 -7.255825e-08 -1.142198e-07 8.871857e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.595671e+00 4.737500e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 0 0 -4.371827e-09 6.575097e-08 1.471097e-07 5.268876e-08 8.135868e-08
-5.676777e+00 5.241988e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.999999e-01 1.195229e+00 0 0 1.095342e-07 9.902542e-08 2.019604e-07 5.537920e-08 1.029350e-07
-6.095671e+00 4.749295e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 0 0 -2.159064e-07 -9.278236e-08 -7.159616e-08 -4.829209e-08 2.118620e-08
-6.176777e+00 5.247594e+00 9.999999e-01 9.999999e-01 9.999999e-01 9.999999e-01 1.195229e+00 0 0 -2.457558e-08 -6.264568e-08 -1.274346e-09 -2.296189e-08 6.137133e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.676777e+00 5.241988e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.999999e-01 1.195229e+00 0 0 1.253053e-07 7.034906e-08 1.988509e-07 3.875427e-08 1.285019e-07
-5.730970e+00 5.744440e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 9.319821e-08 6.295315e-08 1.361086e-07 3.512413e-08 7.315542e-08
-6.176777e+00 5.247594e+00 9.999999e-01 9.999999e-01 9.999999e-01 9.999999e-01 1.195229e+00 0 0 -1.040235e-08 3.022642e-08 1.190887e-08 2.531166e-08 -1.831755e-08
-6.230970e+00 5.745898e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 0 0 5.852780e-08 6.893416e-08 4.571626e-08 4.925760e-08 -2.321790e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.730970e+00 5.744440e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 9.079494e-08 2.662606e-08 1.310737e-07 1.753844e-08 1.044477e-07
-5.750000e+00 6.245196e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 2.292441e-08 1.710744e-08 7.747546e-08 1.294691e-08 6.036802e-08
-6.230970e+00 5.745898e+00 9.999999e-01 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 0 0 6.486335e-08 7.207395e-08 4.910382e-08 4.960614e-08 -2.297014e-08
-6.250000e+00 6.245196e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 3.396104e-08 7.888162e-08 2.618207e-08 5.140349e-08 -5.269955e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.750000e+00 6.245196e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 1.911682e-08 6.484037e-09 7.492929e-08 -2.749300e-09 6.844526e-08
-5.730970e+00 6.744440e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 4.417736e-10 7.453883e-09 2.916179e-08 -4.640865e-09 2.170790e-08
-6.250000e+00 6.245196e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 3.020314e-08 3.474875e-08 2.226857e-08 2.975810e-08 -1.248018e-08
-6.230970e+00 6.745898e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 3.717911e-09 2.606486e-08 5.524800e-09 2.227973e-08 -2.054006e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.730970e+00 6.744440e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 3.823998e-10 4.165356e-09 2.661396e-08 -6.688553e-09 2.244861e-08
-5.676777e+00 7.241988e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -6.345341e-10 4.311948e-09 3.707699e-09 -4.216281e-09 -6.042492e-10
-6.230970e+00 6.745898e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 1.959756e-09 6.250576e-09 4.042671e-09 8.903507e-09 -2.207905e-09
-6.176777e+00 7.247594e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 6.216231e-10 3.515726e-09 1.445181e-09 6.008304e-09 -2.070544e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.676777e+00 7.241988e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -7.172179e-10 1.512161e-09 2.532431e-09 -1.652514e-09 1.020270e-09
-5.595671e+00 7.737500e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -7.062431e-10 8.929619e-10 -1.405588e-09 -4.054756e-10 -2.298550e-09
-6.176777e+00 7.247594e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 8.969585e-10 7.546822e-10 1.339883e-09 1.743876e-09 5.852012e-10
-6.095671e+00 7.749295e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 1.160458e-09 6.944251e-10 4.708691e-10 1.239219e-09 -2.235561e-10
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.595671e+00 7.737500e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -7.684910e-10 9.659208e-11 -1.513019e-09 4.036550e-10 -1.609612e-09
-5.500000e+00 8.230970e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -2.833254e-10 -1.329026e-10 -4.482147e-10 3.502263e-10 -3.153121e-10
-6.095671e+00 7.749295e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 1.129166e-09 3.537684e-11 3.263659e-10 8.367474e-11 2.909890e-10
-6.000000e+00 8.250000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 2.515290e-10 2.224557e-11 -8.720673e-11 -1.661815e-10 -1.094523e-10
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.000000e+00 1.767767e-01 1.000001e+00 9.999994e-01 9.999997e-01 1.000001e+00 1.195228e+00 0 0 -4.843861e-07 -4.054536e-07 -1.615422e-06 5.224222e-07 -1.209969e-06
-4.904329e+00 6.630074e-01 1.000000e+00 9.999994e-01 9.999999e-01 1.000001e+00 1.195228e+00 0 0 -4.901860e-07 5.909740e-07 1.148373e-06 5.449990e-07 5.573992e-07
-5.500000e+00 2.309699e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.557922e-06 -1.403055e-07 -9.276988e-08 -3.003633e-07 4.753562e-08
-5.404329e+00 7.231362e-01 1.000000e+00 9.999997e-01 9.999999e-01 1.000000e+00 1.195228e+00 0 0 -8.101039e-07 -4.910084e-07 -5.782262e-07 -6.153519e-07 -8.721783e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.904329e+00 6.630074e-01 1.000000e+00 9.999995e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -2.802032e-07 -9.078199e-07 1.928436e-06 -1.597496e-07 2.836255e-06
-4.823223e+00 1.150611e+00 1.000001e+00 9.999988e-01 9.999998e-01 1.000001e+00 1.195228e+00 0 0 -3.613467e-06 -1.196323e-06 1.366161e-06 -1.138937e-06 2.562485e-06
-5.404329e+00 7.231362e-01 1.000000e+00 9.999997e-01 9.999998e-01 1.000000e+00 1.195228e+00 0 0 -5.302043e-07 -1.314660e-07 -6.429579e-07 -8.987249e-08 -5.114919e-07
-5.323223e+00 1.215507e+00 1.000000e+00 9.999996e-01 9.999999e-01 1.000000e+00 1.195228e+00 0 0 -5.992270e-07 9.223271e-08 -1.012694e-06 6.707744e-07 -1.104927e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.823223e+00 1.150611e+00 1.000001e+00 9.999988e-01 9.999998e-01 1.000001e+00 1.195227e+00 0 0 -3.851934e-06 -1.301610e-06 5.938727e-07 -1.431093e-07 1.895483e-06
-4.769030e+00 1.641984e+00 1.000002e+00 9.999979e-01 9.999999e-01 1.000003e+00 1.195227e+00 0 0 -6.227838e-06 -1.368995e-06 9.403885e-07 6.515563e-07 2.309384e-06
-5.323223e+00 1.215507e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -5.374322e-07 5.784619e-08 -9.596039e-07 3.924680e-07 -1.017450e-06
-5.269030e+00 1.709920e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -1.948572e-06 1.990039e-07 -6.216675e-07 -5.733804e-08 -8.206714e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.769030e+00 1.641984e+00 1.000002e+00 9.999978e-01 1.000000e+00 1.000003e+00 1.195227e+00 0 0 -6.364752e-06 3.660354e-07 8.463800e-07 6.435461e-07 4.803446e-07
-4.750000e+00 2.138893e+00 1.000002e+00 9.999981e-01 1.000000e+00 1.000002e+00 1.195227e+00 0 0 -4.874378e-06 9.193891e-07 1.108995e-06 6.895576e-07 1.896060e-07
-5.269030e+00 1.709920e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -1.998199e-06 -2.474052e-09 -4.241871e-07 1.089148e-08 -4.217130e-07
-5.250000e+00 2.207867e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -1.932632e-06 -2.271611e-07 2.931101e-07 -1.129521e-07 5.202712e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.750000e+00 2.138893e+00 1.000002e+00 9.999981e-01 1.000000e+00 1.000002e+00 1.195227e+00 0 0 -4.690288e-06 1.244484e-06 1.197912e-06 1.341922e-07 -4.657176e-08
-4.769030e+00 2.641984e+00 1.000001e+00 9.999987e-01 1.000000e+00 1.000001e+00 1.195228e+00 0 0 -2.244681e-06 1.203959e-06 -1.307087e-06 -4.857688e-07 -2.511046e-06
-5.250000e+00 2.207867e+00 1.000000e+00 9.999995e-01 9.999999e-01 1.000000e+00 1.195228e+00 0 0 -1.807786e-06 2.477754e-08 4.201109e-07 1.906646e-07 3.953334e-07
-5.269030e+00 2.709920e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -1.405930e-06 2.076143e-07 1.194730e-06 5.308434e-07 9.871160e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.769030e+00 2.641984e+00 1.000001e+00 9.999988e-01 1.000000e+00 1.000001e+00 1.195228e+00 0 0 -2.068844e-06 8.802271e-07 -1.805778e-06 -3.014767e-07 -2.686005e-06
-4.823223e+00 3.150611e+00 1.000000e+00 9.999993e-01 1.000000e+00 1.000001e+00 1.195228e+00 0 0 -1.683328e-06 9.312071e-07 -1.017242e-06 8.196193e-08 -1.948449e-06
-5.269030e+00 2.709920e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 0 0 -1.496401e-06 2.905216e-07 1.265260e-06 1.426304e-07 9.747383e-07
-5.323223e+00 3.215507e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -5.572758e-07 5.607444e-07 1.112039e-06 -1.056291e-07 5.512947e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.823223e+00 3.150611e+00 1.000000e+00 9.999993e-01 1.000000e+00 1.000001e+00 1.195228e+00 0 0 -1.847656e-06 6.302928e-07 -8.876768e-07 -3.389026e-08 -1.517970e-06
-4.904329e+00 3.663007e+00 1.000000e+00 9.999998e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.009313e-06 8.528574e-07 1.567768e-06 3.768202e-07 7.149105e-07
-5.323223e+00 3.215507e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -5.569870e-07 1.223277e-07 1.102547e-06 -1.601567e-07 9.802192e-07
-5.404329e+00 3.723136e+00 9.999998e-01 1.000000e+00 9.999999e-01 9.999998e-01 1.195229e+00 0 0 2.916852e-07 1.210454e-07 2.380631e-07 -3.743283e-07 1.170176e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-4.904329e+00 3.663007e+00 1.000000e+00 9.999998e-01 1.000000e+00 1.000000e+00 1.195229e+00 0 0 -1.039544e-06 3.260762e-07 1.918744e-06 1.033107e-07 1.592668e-06
-5.000000e+00 4.176777e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 0 0 2.232014e-07 5.000680e-07 1.288548e-06 -1.834362e-07 7.884797e-07
-5.404329e+00 3.723136e+00 9.999998e-01 1.000000e+00 9.999999e-01 9.999998e-01 1.195229e+00 0 0 3.340547e-07 -2.243529e-08 1.736799e-07 -1.456425e-09 1.961152e-07
-5.500000e+00 4.230970e+00 9.999998e-01 9.999999e-01 9.999999e-01 9.999998e-01 1.195229e+00 0 0 3.717434e-07 -6.993266e-08 -6.281768e-08 1.304464e-07 7.114983e-09
